Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales
2625;CA-2018-108553;23/4/2018;29/4/2018;Standard Class;SK-19990;Sally Knutson;Consumer;United States;New York City;New York;10024;East;OFF-AP-10000026;Office Supplies;Appliances;Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection;121.94
2626;CA-2018-108553;23/4/2018;29/4/2018;Standard Class;SK-19990;Sally Knutson;Consumer;United States;New York City;New York;10024;East;OFF-SU-10002573;Office Supplies;Supplies;"Acme 10"" Easy Grip Assistive Scissors";122.71
2627;CA-2018-146360;23/4/2018;25/4/2018;Second Class;SC-20305;Sean Christensen;Consumer;United States;Lawrence;Indiana;46226;Central;TEC-AC-10003590;Technology;Accessories;TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem;155.34
2628;CA-2018-104010;23/4/2018;25/4/2018;First Class;TD-20995;Tamara Dahlen;Consumer;United States;New York City;New York;10011;East;OFF-SU-10001218;Office Supplies;Supplies;Fiskars Softgrip Scissors;54.9
2629;CA-2018-157112;23/4/2018;26/4/2018;First Class;GG-14650;Greg Guthrie;Corporate;United States;Columbus;Ohio;43229;East;OFF-BI-10000285;Office Supplies;Binders;XtraLife ClearVue Slant-D Ring Binders by Cardinal;11.76
2630;CA-2018-157112;23/4/2018;26/4/2018;First Class;GG-14650;Greg Guthrie;Corporate;United States;Columbus;Ohio;43229;East;OFF-PA-10001804;Office Supplies;Paper;Xerox 195;5.344
2631;CA-2018-136651;23/4/2018;25/4/2018;Second Class;JF-15355;Jay Fein;Consumer;United States;Pasadena;California;91104;West;FUR-FU-10002445;Furniture;Furnishings;DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7;66.36
2632;CA-2018-136651;23/4/2018;25/4/2018;Second Class;JF-15355;Jay Fein;Consumer;United States;Pasadena;California;91104;West;OFF-BI-10003638;Office Supplies;Binders;GBC Durable Plastic Covers;92.88
2633;CA-2018-136651;23/4/2018;25/4/2018;Second Class;JF-15355;Jay Fein;Consumer;United States;Pasadena;California;91104;West;FUR-FU-10004864;Furniture;Furnishings;Eldon 500 Class Desk Accessories;24.14
2634;US-2018-132031;23/4/2018;27/4/2018;Standard Class;PN-18775;Parhena Norris;Home Office;United States;Clarksville;Tennessee;37042;South;FUR-BO-10001972;Furniture;Bookcases;O'Sullivan 4-Shelf Bookcase in Odessa Pine;387.136
2635;US-2018-132031;23/4/2018;27/4/2018;Standard Class;PN-18775;Parhena Norris;Home Office;United States;Clarksville;Tennessee;37042;South;TEC-AC-10002473;Technology;Accessories;Maxell 4.7GB DVD-R;45.408
2636;US-2018-132031;23/4/2018;27/4/2018;Standard Class;PN-18775;Parhena Norris;Home Office;United States;Clarksville;Tennessee;37042;South;FUR-FU-10000193;Furniture;Furnishings;Tenex Chairmats For Use with Hard Floors;77.952
2637;US-2018-132031;23/4/2018;27/4/2018;Standard Class;PN-18775;Parhena Norris;Home Office;United States;Clarksville;Tennessee;37042;South;OFF-LA-10000081;Office Supplies;Labels;Avery 496;3
2638;CA-2018-101700;23/4/2018;26/4/2018;First Class;SO-20335;Sean O'Donnell;Consumer;United States;Greeley;Colorado;80634;West;OFF-EN-10003134;Office Supplies;Envelopes;Staple envelope;18.688
2639;CA-2018-101700;23/4/2018;26/4/2018;First Class;SO-20335;Sean O'Donnell;Consumer;United States;Greeley;Colorado;80634;West;FUR-FU-10001025;Furniture;Furnishings;Eldon Imàge Series Desk Accessories, Clear;11.664
2640;CA-2018-135783;22/4/2018;24/4/2018;First Class;GM-14440;Gary McGarr;Consumer;United States;San Francisco;California;94122;West;FUR-FU-10000794;Furniture;Furnishings;Eldon Stackable Tray, Side-Load, Legal, Smoke;18.28
2641;CA-2018-169054;22/4/2018;26/4/2018;Standard Class;MO-17800;Meg O'Connel;Home Office;United States;Philadelphia;Pennsylvania;19140;East;FUR-FU-10001488;Furniture;Furnishings;"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped";254.352
2642;CA-2018-146192;22/4/2018;26/4/2018;Standard Class;BD-11725;Bruce Degenhardt;Consumer;United States;Columbus;Georgia;31907;South;OFF-ST-10003716;Office Supplies;Storage;Tennsco Double-Tier Lockers;675.06
2643;US-2018-152366;21/4/2018;25/4/2018;Second Class;SJ-20500;Shirley Jackson;Consumer;United States;Houston;Texas;77036;Central;OFF-AP-10002684;Office Supplies;Appliances;Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection;97.264
2644;US-2018-145863;21/4/2018;27/4/2018;Standard Class;RP-19390;Resi Pölking;Consumer;United States;Houston;Texas;77041;Central;OFF-BI-10004140;Office Supplies;Binders;Avery Non-Stick Binders;2.694
2645;US-2018-145863;21/4/2018;27/4/2018;Standard Class;RP-19390;Resi Pölking;Consumer;United States;Houston;Texas;77041;Central;OFF-BI-10002049;Office Supplies;Binders;UniKeep View Case Binders;2.934
2646;CA-2018-166198;21/4/2018;24/4/2018;First Class;JW-15955;Joni Wasserman;Consumer;United States;Seattle;Washington;98103;West;TEC-AC-10000521;Technology;Accessories;Verbatim Slim CD and DVD Storage Cases, 50/Pack;11.54
2647;CA-2018-166198;21/4/2018;24/4/2018;First Class;JW-15955;Joni Wasserman;Consumer;United States;Seattle;Washington;98103;West;FUR-FU-10004622;Furniture;Furnishings;Eldon Advantage Foldable Chair Mats for Low Pile Carpets;162.6
2648;CA-2018-128853;21/4/2018;23/4/2018;First Class;JM-15250;Janet Martin;Consumer;United States;Baltimore;Maryland;21215;East;FUR-CH-10004218;Furniture;Chairs;Global Fabric Manager's Chair, Dark Gray;908.82
2649;CA-2018-140802;21/4/2018;23/4/2018;First Class;KN-16390;Katherine Nockton;Corporate;United States;Houston;Texas;77070;Central;TEC-AC-10001998;Technology;Accessories;Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired;47.976
2650;CA-2018-140802;21/4/2018;23/4/2018;First Class;KN-16390;Katherine Nockton;Corporate;United States;Houston;Texas;77070;Central;OFF-PA-10001534;Office Supplies;Paper;Xerox 230;20.736
2651;CA-2018-166849;20/4/2018;26/4/2018;Standard Class;SJ-20125;Sanjit Jacobs;Home Office;United States;Chicago;Illinois;60610;Central;FUR-FU-10004597;Furniture;Furnishings;Eldon Cleatmat Chair Mats for Medium Pile Carpets;44.4
2652;CA-2018-151484;20/4/2018;23/4/2018;First Class;CV-12805;Cynthia Voltz;Corporate;United States;Philadelphia;Pennsylvania;19120;East;FUR-FU-10001876;Furniture;Furnishings;"Computer Room Manger, 14""";51.968
2653;CA-2018-151484;20/4/2018;23/4/2018;First Class;CV-12805;Cynthia Voltz;Corporate;United States;Philadelphia;Pennsylvania;19120;East;OFF-ST-10002370;Office Supplies;Storage;Sortfiler Multipurpose Personal File Organizer, Black;51.336
2654;CA-2018-151484;20/4/2018;23/4/2018;First Class;CV-12805;Cynthia Voltz;Corporate;United States;Philadelphia;Pennsylvania;19120;East;OFF-ST-10000142;Office Supplies;Storage;Deluxe Rollaway Locking File with Drawer;332.704
2655;CA-2018-151484;20/4/2018;23/4/2018;First Class;CV-12805;Cynthia Voltz;Corporate;United States;Philadelphia;Pennsylvania;19120;East;FUR-FU-10004671;Furniture;Furnishings;"Executive Impressions 12"" Wall Clock";42.408
2656;CA-2018-100615;20/4/2018;24/4/2018;Standard Class;SJ-20215;Sarah Jordon;Consumer;United States;Chicago;Illinois;60653;Central;FUR-CH-10002602;Furniture;Chairs;DMI Arturo Collection Mission-style Design Wood Chair;317.058
2657;CA-2018-100615;20/4/2018;24/4/2018;Standard Class;SJ-20215;Sarah Jordon;Consumer;United States;Chicago;Illinois;60653;Central;OFF-AR-10001683;Office Supplies;Art;Lumber Crayons;15.76
2658;CA-2018-100615;20/4/2018;24/4/2018;Standard Class;SJ-20215;Sarah Jordon;Consumer;United States;Chicago;Illinois;60653;Central;FUR-FU-10002456;Furniture;Furnishings;Master Caster Door Stop, Large Neon Orange;14.56
2659;CA-2018-119655;20/4/2018;24/4/2018;Standard Class;CV-12295;Christina VanderZanden;Consumer;United States;Detroit;Michigan;48234;Central;OFF-BI-10001989;Office Supplies;Binders;Premium Transparent Presentation Covers by GBC;146.86
2660;CA-2018-119655;20/4/2018;24/4/2018;Standard Class;CV-12295;Christina VanderZanden;Consumer;United States;Detroit;Michigan;48234;Central;OFF-BI-10001036;Office Supplies;Binders;Cardinal EasyOpen D-Ring Binders;36.56
2661;CA-2018-134845;17/4/2018;23/4/2018;Standard Class;SR-20425;Sharelle Roach;Home Office;United States;Louisville;Colorado;80027;West;OFF-BI-10000773;Office Supplies;Binders;Insertable Tab Post Binder Dividers;12.03
2662;CA-2018-134845;17/4/2018;23/4/2018;Standard Class;SR-20425;Sharelle Roach;Home Office;United States;Louisville;Colorado;80027;West;TEC-MA-10000822;Technology;Machines;Lexmark MX611dhe Monochrome Laser Printer;2549.985
2663;CA-2018-134845;17/4/2018;23/4/2018;Standard Class;SR-20425;Sharelle Roach;Home Office;United States;Louisville;Colorado;80027;West;OFF-BI-10001543;Office Supplies;Binders;GBC VeloBinder Manual Binding System;21.594
2664;CA-2018-134845;17/4/2018;23/4/2018;Standard Class;SR-20425;Sharelle Roach;Home Office;United States;Louisville;Colorado;80027;West;OFF-BI-10003355;Office Supplies;Binders;Cardinal Holdit Business Card Pockets;8.964
2665;CA-2018-134845;17/4/2018;23/4/2018;Standard Class;SR-20425;Sharelle Roach;Home Office;United States;Louisville;Colorado;80027;West;OFF-PA-10002005;Office Supplies;Paper;Xerox 225;20.736
2666;CA-2018-119389;17/4/2018;19/4/2018;First Class;BG-11740;Bruce Geld;Consumer;United States;Philadelphia;Pennsylvania;19120;East;FUR-FU-10001473;Furniture;Furnishings;Eldon Executive Woodline II Desk Accessories, Mahogany;60.312
2667;CA-2018-128965;17/4/2018;22/4/2018;Standard Class;PS-18760;Pamela Stobb;Consumer;United States;Los Angeles;California;90008;West;OFF-PA-10004911;Office Supplies;Paper;Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk;28.14
2668;CA-2018-128965;17/4/2018;22/4/2018;Standard Class;PS-18760;Pamela Stobb;Consumer;United States;Los Angeles;California;90008;West;OFF-LA-10001404;Office Supplies;Labels;Avery 517;7.38
2669;CA-2018-128965;17/4/2018;22/4/2018;Standard Class;PS-18760;Pamela Stobb;Consumer;United States;Los Angeles;California;90008;West;OFF-FA-10001561;Office Supplies;Fasteners;Stockwell Push Pins;10.9
2670;CA-2018-128965;17/4/2018;22/4/2018;Standard Class;PS-18760;Pamela Stobb;Consumer;United States;Los Angeles;California;90008;West;TEC-AC-10001383;Technology;Accessories;Logitech Wireless Touch Keyboard K400;274.89
2671;CA-2018-128965;17/4/2018;22/4/2018;Standard Class;PS-18760;Pamela Stobb;Consumer;United States;Los Angeles;California;90008;West;OFF-LA-10003190;Office Supplies;Labels;Avery 474;23.04
2672;CA-2018-128965;17/4/2018;22/4/2018;Standard Class;PS-18760;Pamela Stobb;Consumer;United States;Los Angeles;California;90008;West;FUR-CH-10003774;Furniture;Chairs;Global Wood Trimmed Manager's Task Chair, Khaki;218.352
2673;US-2018-129203;17/4/2018;22/4/2018;Standard Class;BM-11575;Brendan Murry;Corporate;United States;Chicago;Illinois;60653;Central;OFF-ST-10001418;Office Supplies;Storage;Carina Media Storage Towers in Natural & Black;195.136
2674;CA-2018-109946;16/4/2018;21/4/2018;Standard Class;PL-18925;Paul Lucas;Home Office;United States;Chicago;Illinois;60610;Central;OFF-AR-10001419;Office Supplies;Art;Newell 325;16.52
2675;CA-2018-136497;16/4/2018;20/4/2018;Standard Class;RF-19840;Roy Französisch;Consumer;United States;Columbus;Ohio;43229;East;OFF-BI-10001553;Office Supplies;Binders;SpineVue Locking Slant-D Ring Binders by Cardinal;13.71
2676;CA-2018-108070;16/4/2018;20/4/2018;Standard Class;JE-15745;Joel Eaton;Consumer;United States;San Jose;California;95123;West;OFF-ST-10004804;Office Supplies;Storage;"Belkin 19"" Vented Equipment Shelf, Black";205.92
2677;CA-2018-108070;16/4/2018;20/4/2018;Standard Class;JE-15745;Joel Eaton;Consumer;United States;San Jose;California;95123;West;FUR-BO-10001337;Furniture;Bookcases;O'Sullivan Living Dimensions 2-Shelf Bookcases;102.833
2678;CA-2018-122707;16/4/2018;18/4/2018;First Class;EB-13750;Edward Becker;Corporate;United States;Hoover;Alabama;35244;South;OFF-SU-10000157;Office Supplies;Supplies;Compact Automatic Electric Letter Opener;477.24
2679;CA-2018-122707;16/4/2018;18/4/2018;First Class;EB-13750;Edward Becker;Corporate;United States;Hoover;Alabama;35244;South;TEC-AC-10004227;Technology;Accessories;SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card;25.98
2680;US-2018-156356;16/4/2018;22/4/2018;Standard Class;ND-18370;Natalie DeCherney;Consumer;United States;Houston;Texas;77095;Central;OFF-BI-10000632;Office Supplies;Binders;Satellite Sectional Post Binders;26.046
2681;US-2018-156356;16/4/2018;22/4/2018;Standard Class;ND-18370;Natalie DeCherney;Consumer;United States;Houston;Texas;77095;Central;OFF-BI-10001107;Office Supplies;Binders;GBC White Gloss Covers, Plain Front;2.896
2682;US-2018-156356;16/4/2018;22/4/2018;Standard Class;ND-18370;Natalie DeCherney;Consumer;United States;Houston;Texas;77095;Central;OFF-ST-10002301;Office Supplies;Storage;Tennsco Commercial Shelving;32.544
2683;US-2018-138086;16/4/2018;20/4/2018;Standard Class;JO-15550;Jesus Ocampo;Home Office;United States;San Francisco;California;94109;West;OFF-AP-10000027;Office Supplies;Appliances;Hoover Commercial SteamVac;40.74
2684;CA-2018-114412;15/4/2018;20/4/2018;Standard Class;AA-10480;Andrew Allen;Consumer;United States;Concord;North Carolina;28027;South;OFF-PA-10002365;Office Supplies;Paper;Xerox 1967;15.552
2685;CA-2018-126774;15/4/2018;17/4/2018;First Class;SH-20395;Shahid Hopkins;Consumer;United States;Arlington;Virginia;22204;South;OFF-AR-10002804;Office Supplies;Art;Faber Castell Col-Erase Pencils;4.89
2686;CA-2018-118857;15/4/2018;18/4/2018;First Class;AH-10075;Adam Hart;Corporate;United States;Henderson;Nevada;89015;West;FUR-FU-10004460;Furniture;Furnishings;"Howard Miller 12"" Round Wall Clock";196.45
2687;CA-2018-134635;15/4/2018;17/4/2018;Second Class;NS-18640;Noel Staavos;Corporate;United States;Los Angeles;California;90049;West;OFF-PA-10002254;Office Supplies;Paper;Xerox 1883;79.14
2688;US-2018-141698;15/4/2018;21/4/2018;Standard Class;SD-20485;Shirley Daniels;Home Office;United States;Houston;Texas;77041;Central;OFF-PA-10001826;Office Supplies;Paper;Xerox 207;20.736
2689;CA-2018-161851;15/4/2018;17/4/2018;First Class;BP-11095;Bart Pistole;Corporate;United States;Miami;Florida;33180;South;OFF-BI-10004654;Office Supplies;Binders;VariCap6 Expandable Binder;15.57
2690;CA-2018-144932;14/4/2018;17/4/2018;First Class;AB-10165;Alan Barnes;Consumer;United States;Toledo;Ohio;43615;East;OFF-AR-10003560;Office Supplies;Art;Zebra Zazzle Fluorescent Highlighters;14.592
2691;CA-2018-144932;14/4/2018;17/4/2018;First Class;AB-10165;Alan Barnes;Consumer;United States;Toledo;Ohio;43615;East;OFF-AR-10001468;Office Supplies;Art;Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set;89.856
2692;CA-2018-144932;14/4/2018;17/4/2018;First Class;AB-10165;Alan Barnes;Consumer;United States;Toledo;Ohio;43615;East;OFF-PA-10004971;Office Supplies;Paper;Xerox 196;13.872
2693;CA-2018-159604;14/4/2018;15/4/2018;First Class;CL-12700;Craig Leslie;Home Office;United States;Springfield;Missouri;65807;Central;OFF-BI-10003460;Office Supplies;Binders;Acco 3-Hole Punch;8.76
2694;CA-2018-131233;14/4/2018;19/4/2018;Standard Class;CS-12355;Christine Sundaresam;Consumer;United States;New York City;New York;10024;East;OFF-BI-10000829;Office Supplies;Binders;Avery Non-Stick Binders;10.776
2695;CA-2018-131233;14/4/2018;19/4/2018;Standard Class;CS-12355;Christine Sundaresam;Consumer;United States;New York City;New York;10024;East;FUR-BO-10003441;Furniture;Bookcases;Bush Westfield Collection Bookcases, Fully Assembled;242.352
2696;US-2018-126060;14/4/2018;18/4/2018;Standard Class;DW-13585;Dorothy Wardle;Corporate;United States;Fayetteville;North Carolina;28314;South;FUR-BO-10003433;Furniture;Bookcases;Sauder Cornerstone Collection Library;198.272
2697;CA-2018-127117;14/4/2018;19/4/2018;Standard Class;HM-14860;Harry Marie;Corporate;United States;Morristown;New Jersey;7960;East;FUR-FU-10004018;Furniture;Furnishings;Tensor Computer Mounted Lamp;74.45
2698;CA-2018-155460;13/4/2018;15/4/2018;First Class;RW-19630;Rob Williams;Corporate;United States;Seattle;Washington;98105;West;OFF-PA-10002479;Office Supplies;Paper;Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright);5.28
2699;CA-2018-155460;13/4/2018;15/4/2018;First Class;RW-19630;Rob Williams;Corporate;United States;Seattle;Washington;98105;West;OFF-BI-10003091;Office Supplies;Binders;GBC DocuBind TL200 Manual Binding Machine;895.92
2700;CA-2018-135076;13/4/2018;17/4/2018;Standard Class;YS-21880;Yana Sorensen;Corporate;United States;Hesperia;California;92345;West;FUR-CH-10003774;Furniture;Chairs;Global Wood Trimmed Manager's Task Chair, Khaki;436.704
2701;CA-2018-141663;13/4/2018;17/4/2018;Standard Class;DP-13105;Dave Poirier;Corporate;United States;Philadelphia;Pennsylvania;19134;East;OFF-FA-10004076;Office Supplies;Fasteners;Translucent Push Pins by OIC;7.92
2702;CA-2018-122735;12/4/2018;15/4/2018;Second Class;BD-11320;Bill Donatelli;Consumer;United States;Providence;Rhode Island;2908;East;OFF-BI-10004364;Office Supplies;Binders;Storex Dura Pro Binders;29.7
2703;CA-2018-122735;12/4/2018;15/4/2018;Second Class;BD-11320;Bill Donatelli;Consumer;United States;Providence;Rhode Island;2908;East;OFF-PA-10001712;Office Supplies;Paper;Xerox 1948;39.96
2704;CA-2018-166128;11/4/2018;18/4/2018;Standard Class;LW-17215;Luke Weiss;Consumer;United States;Pasadena;California;91104;West;TEC-AC-10001767;Technology;Accessories;SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card;199.95
2705;CA-2018-166128;11/4/2018;18/4/2018;Standard Class;LW-17215;Luke Weiss;Consumer;United States;Pasadena;California;91104;West;OFF-AR-10001221;Office Supplies;Art;Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color;41.86
2706;US-2018-143028;11/4/2018;18/4/2018;Standard Class;SC-20050;Sample Company A;Home Office;United States;Lubbock;Texas;79424;Central;OFF-BI-10004738;Office Supplies;Binders;Flexible Leather- Look Classic Collection Ring Binder;11.364
2707;US-2018-100482;11/4/2018;15/4/2018;Standard Class;JL-15130;Jack Lebron;Consumer;United States;Lancaster;Ohio;43130;East;OFF-ST-10001325;Office Supplies;Storage;Sterilite Officeware Hinged File Box;16.768
2708;US-2018-100482;11/4/2018;15/4/2018;Standard Class;JL-15130;Jack Lebron;Consumer;United States;Lancaster;Ohio;43130;East;TEC-AC-10003441;Technology;Accessories;Kingston Digital DataTraveler 32GB USB 2.0;27.12
2709;CA-2018-130904;11/4/2018;16/4/2018;Standard Class;HM-14980;Henry MacAllister;Consumer;United States;Burlington;North Carolina;27217;South;OFF-AR-10000422;Office Supplies;Art;Pencil and Crayon Sharpener;1.752
2710;CA-2018-130904;11/4/2018;16/4/2018;Standard Class;HM-14980;Henry MacAllister;Consumer;United States;Burlington;North Carolina;27217;South;OFF-AR-10000127;Office Supplies;Art;Newell 321;20.992
2711;CA-2018-161984;10/4/2018;15/4/2018;Standard Class;SJ-20125;Sanjit Jacobs;Home Office;United States;New Brunswick;New Jersey;8901;East;OFF-PA-10004569;Office Supplies;Paper;"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page";7.61
2712;CA-2018-161984;10/4/2018;15/4/2018;Standard Class;SJ-20125;Sanjit Jacobs;Home Office;United States;New Brunswick;New Jersey;8901;East;OFF-FA-10000624;Office Supplies;Fasteners;OIC Binder Clips;7.16
2713;CA-2018-125115;10/4/2018;10/4/2018;Same Day;RD-19930;Russell D'Ascenzo;Consumer;United States;Austin;Texas;78745;Central;OFF-PA-10004101;Office Supplies;Paper;Xerox 1894;10.368
2714;CA-2018-125115;10/4/2018;10/4/2018;Same Day;RD-19930;Russell D'Ascenzo;Consumer;United States;Austin;Texas;78745;Central;TEC-AC-10001714;Technology;Accessories;Logitech MX Performance Wireless Mouse;95.736
2715;CA-2018-115070;10/4/2018;14/4/2018;Second Class;MG-18205;Mitch Gastineau;Corporate;United States;Jacksonville;Florida;32216;South;FUR-FU-10003829;Furniture;Furnishings;Stackable Trays;12.32
2716;CA-2018-115070;10/4/2018;14/4/2018;Second Class;MG-18205;Mitch Gastineau;Corporate;United States;Jacksonville;Florida;32216;South;OFF-BI-10003712;Office Supplies;Binders;"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue";4.419
2717;CA-2018-150623;10/4/2018;14/4/2018;Standard Class;DB-13360;Dennis Bolton;Home Office;United States;Waterbury;Connecticut;6708;East;TEC-AC-10004571;Technology;Accessories;Logitech G700s Rechargeable Gaming Mouse;99.99
2718;CA-2018-150623;10/4/2018;14/4/2018;Standard Class;DB-13360;Dennis Bolton;Home Office;United States;Waterbury;Connecticut;6708;East;OFF-ST-10003692;Office Supplies;Storage;Recycled Steel Personal File for Hanging File Folders;286.15
2719;CA-2018-135069;10/4/2018;14/4/2018;Standard Class;BS-11755;Bruce Stewart;Consumer;United States;Philadelphia;Pennsylvania;19143;East;OFF-AP-10000026;Office Supplies;Appliances;Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection;195.104
2720;CA-2018-135069;10/4/2018;14/4/2018;Standard Class;BS-11755;Bruce Stewart;Consumer;United States;Philadelphia;Pennsylvania;19143;East;FUR-FU-10003878;Furniture;Furnishings;"Linden 10"" Round Wall Clock, Black";36.672
2721;CA-2018-135279;9/4/2018;11/4/2018;First Class;BS-11800;Bryan Spruell;Home Office;United States;New York City;New York;10011;East;OFF-LA-10004055;Office Supplies;Labels;Color-Coded Legal Exhibit Labels;9.82
2722;CA-2018-135279;9/4/2018;11/4/2018;First Class;BS-11800;Bryan Spruell;Home Office;United States;New York City;New York;10011;East;OFF-AR-10004344;Office Supplies;Art;Bulldog Vacuum Base Pencil Sharpener;35.97
2723;CA-2018-135279;9/4/2018;11/4/2018;First Class;BS-11800;Bryan Spruell;Home Office;United States;New York City;New York;10011;East;OFF-PA-10004621;Office Supplies;Paper;Xerox 212;12.96
2724;CA-2018-135279;9/4/2018;11/4/2018;First Class;BS-11800;Bryan Spruell;Home Office;United States;New York City;New York;10011;East;OFF-PA-10001281;Office Supplies;Paper;Computer Printout Paper with Letter-Trim Fine Perforations;191.6
2725;CA-2018-135279;9/4/2018;11/4/2018;First Class;BS-11800;Bryan Spruell;Home Office;United States;New York City;New York;10011;East;OFF-LA-10001613;Office Supplies;Labels;Avery File Folder Labels;8.64
2726;CA-2018-135279;9/4/2018;11/4/2018;First Class;BS-11800;Bryan Spruell;Home Office;United States;New York City;New York;10011;East;OFF-ST-10001097;Office Supplies;Storage;Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers;501.81
2727;CA-2018-122154;9/4/2018;11/4/2018;First Class;SA-20830;Sue Ann Reed;Consumer;United States;Jacksonville;Florida;32216;South;OFF-LA-10000121;Office Supplies;Labels;Avery 48;15.12
2728;CA-2018-122154;9/4/2018;11/4/2018;First Class;SA-20830;Sue Ann Reed;Consumer;United States;Jacksonville;Florida;32216;South;OFF-BI-10002026;Office Supplies;Binders;Avery Arch Ring Binders;17.43
2729;CA-2018-122154;9/4/2018;11/4/2018;First Class;SA-20830;Sue Ann Reed;Consumer;United States;Jacksonville;Florida;32216;South;OFF-PA-10000994;Office Supplies;Paper;Xerox 1915;251.64
2730;CA-2018-112900;9/4/2018;12/4/2018;Second Class;KL-16645;Ken Lonsdale;Consumer;United States;Detroit;Michigan;48205;Central;OFF-BI-10002867;Office Supplies;Binders;GBC Recycled Regency Composition Covers;478.24
2731;CA-2018-169404;9/4/2018;14/4/2018;Standard Class;NC-18625;Noah Childs;Corporate;United States;York;Pennsylvania;17403;East;OFF-BI-10004492;Office Supplies;Binders;Tuf-Vin Binders;37.896
2732;CA-2018-169404;9/4/2018;14/4/2018;Standard Class;NC-18625;Noah Childs;Corporate;United States;York;Pennsylvania;17403;East;OFF-PA-10001033;Office Supplies;Paper;Xerox 1893;65.584
2733;CA-2018-157854;8/4/2018;15/4/2018;Standard Class;DM-13345;Denise Monton;Corporate;United States;Roswell;Georgia;30076;South;FUR-FU-10003832;Furniture;Furnishings;Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry;56.28
2734;CA-2018-157854;8/4/2018;15/4/2018;Standard Class;DM-13345;Denise Monton;Corporate;United States;Roswell;Georgia;30076;South;OFF-BI-10001359;Office Supplies;Binders;GBC DocuBind TL300 Electric Binding System;2690.97
2735;CA-2018-112333;8/4/2018;14/4/2018;Standard Class;KF-16285;Karen Ferguson;Home Office;United States;Plainfield;New Jersey;7060;East;OFF-ST-10001780;Office Supplies;Storage;Tennsco 16-Compartment Lockers with Coat Rack;2591.56
2736;CA-2018-112333;8/4/2018;14/4/2018;Standard Class;KF-16285;Karen Ferguson;Home Office;United States;Plainfield;New Jersey;7060;East;OFF-AP-10001962;Office Supplies;Appliances;Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210;41.95
2737;CA-2018-150987;8/4/2018;12/4/2018;Standard Class;AH-10120;Adrian Hane;Home Office;United States;San Francisco;California;94110;West;OFF-PA-10001878;Office Supplies;Paper;Xerox 1891;244.55
2738;CA-2018-150987;8/4/2018;12/4/2018;Standard Class;AH-10120;Adrian Hane;Home Office;United States;San Francisco;California;94110;West;OFF-PA-10002923;Office Supplies;Paper;Xerox 1942;195.76
2739;US-2018-136721;8/4/2018;12/4/2018;Standard Class;NH-18610;Nicole Hansen;Corporate;United States;Oak Park;Michigan;48237;Central;FUR-FU-10004665;Furniture;Furnishings;3M Polarizing Task Lamp with Clamp Arm, Light Gray;273.96
2740;US-2018-136721;8/4/2018;12/4/2018;Standard Class;NH-18610;Nicole Hansen;Corporate;United States;Oak Park;Michigan;48237;Central;FUR-FU-10004188;Furniture;Furnishings;Luxo Professional Combination Clamp-On Lamps;306.9
2741;US-2018-100930;7/4/2018;12/4/2018;Standard Class;CS-12400;Christopher Schild;Home Office;United States;Tampa;Florida;33614;South;FUR-TA-10001705;Furniture;Tables;Bush Advantage Collection Round Conference Table;233.86
2742;US-2018-100930;7/4/2018;12/4/2018;Standard Class;CS-12400;Christopher Schild;Home Office;United States;Tampa;Florida;33614;South;FUR-TA-10003473;Furniture;Tables;Bretford Rectangular Conference Table Tops;620.6145
2743;US-2018-100930;7/4/2018;12/4/2018;Standard Class;CS-12400;Christopher Schild;Home Office;United States;Tampa;Florida;33614;South;OFF-BI-10001679;Office Supplies;Binders;GBC Instant Index System for Binding Systems;5.328
2744;US-2018-100930;7/4/2018;12/4/2018;Standard Class;CS-12400;Christopher Schild;Home Office;United States;Tampa;Florida;33614;South;FUR-FU-10004017;Furniture;Furnishings;"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""";258.072
2745;US-2018-100930;7/4/2018;12/4/2018;Standard Class;CS-12400;Christopher Schild;Home Office;United States;Tampa;Florida;33614;South;TEC-AC-10003832;Technology;Accessories;Logitech P710e Mobile Speakerphone;617.976
